Activity Date,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Athlete Weight,Bike Weight,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Average Heart Rate,Average Watts,Calories,Average Temperature,Total Work,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Grade Adjusted Distance,Average Elapsed Speed,60 Day Maximum Power 5s,60 Day Maximum Power 10s,60 Day Maximum Power 30s,60 Day Maximum Power 1.0min,60 Day Maximum Power 5.0min,60 Day Maximum Power 10.0min,60 Day Maximum Power 20.0min,60 Day Maximum Power 30.0min,60 Day Maximum Power 1.0 hr,60 Day Maximum Power 1.5 hr,60 Day Maximum Power 2.0 hr,FTP
2022-10-09 01:25:48,4938,30.14,132.0,13.0,,8.0,4685.0,13.9660158157349,6.43453598022461,15.0,11.0,44.7999992370606,52.4000015258789,4.68009090423584,0.0092881899327039,144.0,58.3952903747559,105.143684387207,113.038970947266,531.0,12.0,531207.0,,116.0,4939.0,,,,6.10486030578613,580.6,566.7,346.8,295.2,268.7,265.2,262.3,221.9,207.9,193.0,180.7,249.5
2022-10-10 23:37:29,5863,45.39,152.0,39.0,,8.0,5772.0,11.2640628814697,7.8636589050293,12.0,11.0,7.19999980926514,21.2000007629395,6.43755626678467,0.0202692095190286,158.0,63.2450180053711,126.489395141602,175.645111083984,1009.0,14.0,1008850.0,,195.0,5864.0,,,,7.74160671234131,580.6,566.7,346.8,295.2,268.7,265.2,262.3,221.9,207.9,193.0,180.7,249.5
2022-10-13 23:26:46,6532,40.56,149.0,15.0,,8.0,6085.0,12.0437498092651,6.66592073440552,68.0,93.0,7.19999980926514,40.4000015258789,27.8260612487793,-0.0256396811455488,102.0,62.6982574462891,94.6484298706055,135.417785644531,847.0,13.0,846593.0,,138.0,6408.0,,,,6.20975637435913,580.6,566.7,346.8,295.2,268.7,265.2,262.3,221.9,207.9,193.0,180.7,249.6
2022-10-14 23:29:06,19316,136.25,178.0,108.0,,8.0,18357.0,16.1921882629395,7.42266893386841,388.0,406.0,87.0,186.199996948242,13.9605169296265,0.0054308772087097,128.0,66.5536346435547,121.55460357666,151.56103515625,2754.0,14.0,2754147.0,,165.0,19317.0,,,,7.05414867401123,580.6,566.7,346.8,295.2,268.7,265.2,262.3,221.9,207.9,193.0,180.7,249.7
2022-10-18 04:34:52,5265,40.97,165.0,27.0,,8.0,5139.0,12.7160158157349,7.97264623641968,6.0,4.0,-18.7999992370605,-11.1999998092651,5.93508863449097,-0.0004881469067186,107.0,66.6675262451172,122.991394042969,168.037750244141,883.0,16.0,883137.0,,194.0,5244.0,,,,7.78184795379639,580.6,566.7,348.9,295.4,268.7,265.2,262.3,221.9,207.9,193.0,180.7,249.8
2022-10-19 22:44:21,7966,55.42,152.0,29.0,,8.0,7212.0,12.6859378814697,7.68533563613892,9.0,11.0,42.7999992370606,52.4000015258789,7.69287824630737,0.0086600938811898,124.0,64.9505310058594,115.224136352539,143.143417358398,1037.0,14.0,1037070.0,,144.0,7656.0,,,,6.95790100097656,580.6,566.7,348.9,295.4,268.7,265.2,262.3,221.9,207.9,193.0,180.7,249.8
2022-10-22 02:33:18,7024,52.29,140.0,22.0,,8.0,6950.0,10.73828125,7.52378988265991,3.0,6.0,-38.0,-28.7999992370605,10.2451124191284,-0.0133867934346199,128.0,63.8049545288086,112.191680908203,129.270248413086,923.0,15.0,922645.0,,131.0,7025.0,,,,7.44452428817749,580.6,566.7,348.9,295.4,268.7,265.2,262.3,221.9,207.9,193.0,180.7,250.0
2022-10-23 00:22:25,5674,45.01,154.0,29.0,,8.0,5570.0,12.9441404342651,8.08080387115479,11.0,9.0,10.6000003814697,25.0,5.97663831710815,0.0177737977355718,154.0,66.3077774047852,117.25414276123,171.252517700195,958.0,13.0,958275.0,,197.0,5675.0,,,,7.93268918991089,580.6,566.7,358.7,298.5,268.7,265.2,262.3,221.9,207.9,193.0,180.7,250.0
2022-10-26 23:19:06,5906,42.12,179.0,57.0,,8.0,5621.0,15.4859981536865,7.49343347549439,11.0,7.0,12.8000001907349,23.2000007629395,7.7615008354187,-0.0047482717782258,140.0,69.1216583251953,123.329162597656,142.139541625977,796.0,12.0,795751.0,,145.0,5907.0,,,,7.1318302154541,580.6,566.7,358.7,298.5,268.7,265.2,262.3,221.9,207.9,193.0,180.7,250.1
2022-10-28 23:01:54,19413,139.09,148.0,60.0,,8.0,18516.0,13.8359375,7.51187753677368,202.0,217.0,-32.5999984741211,-0.400000005960465,23.1674213409424,-0.0012941262684762,151.0,67.4688186645508,109.848152160645,147.791595458984,2716.0,13.0,2715834.0,,152.0,19414.0,,,,7.16478252410889,580.6,566.7,358.7,298.5,268.7,265.2,262.3,221.9,207.9,193.0,180.7,250.2
2022-10-31 23:14:46,7947,59.21,138.0,18.0,,8.0,7541.0,14.0777339935303,7.85290145874023,196.0,209.0,-1.79999995231628,32.0,12.962028503418,0.0124960467219352,163.0,61.5537986755371,95.1717910766602,170.155685424805,1269.0,10.0,1268625.0,,179.0,7948.0,,,,7.45170879364014,580.6,566.7,358.7,298.5,268.7,265.2,262.3,221.9,207.9,193.0,180.7,250.3
2022-11-02 22:51:05,4415,31.73,144.0,14.0,,8.0,4225.0,11.2179689407349,7.51212787628174,7.0,6.0,4.40000009536743,15.6000003814697,9.97856140136719,-0.0214249212294816,106.0,62.1707496643066,114.06127166748,151.021133422852,649.0,11.0,648688.0,,160.0,4416.0,,,,7.1888427734375,580.6,566.7,358.7,298.5,268.7,265.2,262.3,221.9,207.9,193.0,180.7,250.4
2022-11-04 22:41:14,20837,156.53,168.0,114.0,,8.0,20056.0,16.640625,7.80459642410278,478.0,493.0,34.7999992370606,138.800003051758,12.0000076293945,0.0066441353410482,132.0,66.5699691772461,121.766212463379,159.243408203125,3151.0,15.0,3151191.0,,168.0,20838.0,,,,7.51206922531128,580.6,566.7,358.7,298.5,268.7,265.2,262.3,221.9,207.9,193.0,180.7,250.4
2022-11-07 22:33:13,7186,59.43,143.0,39.0,,8.0,7073.0,11.2281246185303,8.40334033966065,3.0,6.0,3.79999995231628,12.6000003814697,11.7296657562256,0.001345967175439,109.0,70.1431198120117,124.123657226563,170.771667480469,1232.0,20.0,1232170.0,,178.0,7187.0,,,,8.27119827270508,580.6,566.7,358.7,298.5,268.7,265.2,262.3,221.9,202.5,185.7,179.0,250.5
2022-11-14 22:22:19,7528,52.23,145.0,28.0,,8.0,7207.0,11.9921875,7.2471137046814,162.0,187.0,-25.2000007629395,15.6000003814697,18.3147392272949,-0.0199119467288255,119.0,61.7790756225586,118.289627075195,158.505310058594,1162.0,8.0,1162415.0,,167.0,7511.0,,,,6.93809080123901,580.6,566.7,358.7,298.5,268.7,265.2,262.3,221.9,202.5,185.7,179.0,250.8
2022-11-16 22:23:27,5754,40.09,129.0,15.0,,8.0,5606.0,11.8579998016357,7.15166997909546,11.0,7.0,-15.1999998092651,-6.0,7.3405122756958,-0.004489644896239,120.0,62.9896392822266,105.362152099609,140.357315063477,787.0,11.0,787140.0,,143.0,5755.0,,,,6.96772003173828,580.6,566.7,358.7,298.5,268.7,265.2,262.3,221.9,202.5,185.7,179.0,250.9
2022-11-18 23:14:29,15514,107.44,141.0,55.0,,8.0,14584.0,14.979998588562,7.36744737625122,208.0,226.0,29.0,61.2000007629395,19.4381160736084,0.0206613764166831,150.0,68.7796020507813,121.098114013672,162.058441162109,2340.0,15.0,2340087.0,,165.0,15515.0,,,,6.92579936981201,580.6,566.7,358.7,298.5,268.7,265.2,262.3,221.9,202.5,185.7,179.0,250.9
2022-11-22 00:15:12,7362,54.47,141.0,25.0,,8.0,7153.0,11.6800785064697,7.61511850357056,4.0,5.0,-26.6000003814697,-18.3999996185303,11.7187690734863,-0.0029373466968536,140.0,59.5085525512695,114.111640930176,156.73503112793,1146.0,12.0,1146446.0,,164.0,7363.0,,,,7.39893245697022,580.6,566.7,358.7,298.5,268.7,265.2,262.3,221.9,202.5,185.7,179.0,251.1
2022-11-23 23:26:28,5784,45.43,150.0,27.0,,8.0,5569.0,10.75390625,8.15809154510498,14.0,12.0,-1.60000002384186,7.19999980926514,18.0281677246094,0.0017608574125915,81.0,64.5836715698242,120.960243225098,130.774780273438,615.0,13.0,615458.0,,134.0,5785.0,,,,7.85484266281128,452.4,399.9,358.7,298.5,263.5,247.0,226.9,214.4,202.5,185.7,179.0,251.1
2022-11-26 20:07:48,1626,10.96,121.0,5.0,,8.0,1571.0,24.7640018463135,6.9773964881897,21.0,23.0,-55.7999992370606,-41.0,7.72218227386475,-0.0018245764076709,83.0,63.4659996032715,115.114707946777,116.883995056152,150.0,14.0,149825.0,,125.0,1627.0,,,,6.74138402938843,452.4,399.9,358.7,298.5,263.5,247.0,226.9,214.4,202.5,185.7,179.0,251.2
2022-11-26 22:22:21,1925,20.5,189.0,27.0,,8.0,1925.0,13.10595703125,10.6523895263672,34.7999877929688,8.0,146.0,163.199996948242,6.8728289604187,0.0614458359777927,90.0,78.7255249023438,127.397087097168,229.807693481445,394.0,,443475.0,,240.0,1926.0,,,,10.6523895263672,452.4,399.9,358.7,298.5,263.5,249.2,246.1,243.7,202.5,185.7,179.0,251.2
2022-11-29 03:53:22,6920,45.13,133.0,19.0,,8.0,6507.0,9.52773475646973,6.93561983108521,3.0,3.0,39.0,51.4000015258789,9.24812889099121,0.0243739876896142,78.0,58.5680885314941,109.541084289551,106.360206604004,582.0,33.0,582165.0,,110.0,6917.0,,,,6.52168750762939,452.4,399.9,358.7,298.5,263.5,249.2,246.1,243.7,202.5,185.7,179.0,251.3
2022-11-30 23:25:28,4353,36.91,158.0,27.0,,8.0,4353.0,11.6160154342651,8.48020458221436,11.0,18.0,-9.80000019073486,-2.0,9.90799427032471,-0.0048761554062366,85.0,69.9959945678711,123.39981842041,154.298141479492,555.0,16.0,555175.0,,166.0,4354.0,,,,8.48020458221436,452.4,399.9,358.7,298.5,263.5,249.2,246.1,243.7,202.5,185.7,179.0,251.4
2022-12-02 06:36:02,2824,21.69,138.0,10.0,,8.0,2800.0,10.8880863189697,7.74896812438965,3.0,2.0,-6.59999990463257,-2.20000004768372,4.94436073303223,-0.0036871277261525,80.0,65.2394485473633,111.880271911621,122.020729064941,289.0,23.0,288454.0,,132.0,2825.0,,,,7.68311309814453,452.4,399.9,358.7,298.5,263.5,249.2,246.1,243.7,202.5,185.7,179.0,251.5
2022-12-04 00:16:35,19142,180.08,209.0,232.0,,8.0,19050.0,13.8453121185303,9.45310211181641,0.0,52.0,-9.39999961853027,16.3999996185303,0.0,0.0097733475267887,93.0,74.1845092773438,135.504241943359,182.969772338867,4325.0,,3362215.0,,179.0,19143.0,,,,9.40766906738281,452.4,399.9,358.7,298.5,263.5,249.2,246.1,243.7,202.5,186.0,185.1,251.5
2022-12-09 00:27:02,3812,29.33,145.0,15.0,,8.0,3652.0,12.5558595657349,8.0315523147583,24.0,24.0,-11.6000003814697,0.200000002980232,12.8676376342773,0.0170466769486665,85.0,66.6304473876953,115.654159545898,147.654434204102,463.0,19.0,463164.0,,153.0,3813.0,,,,7.6944465637207,452.4,399.9,358.7,298.5,263.5,249.2,246.1,243.7,202.5,186.0,185.1,251.7
2022-12-10 20:23:43,1913,13.24,125.0,5.0,,8.0,1898.0,9.95599937438965,6.97630119323731,15.0,17.0,83.4000015258789,97.5999984741211,8.13016414642334,0.0513555854558944,83.0,66.4109802246094,105.311531066895,103.44718170166,169.0,17.0,168560.0,,109.0,1914.0,,,,6.92159938812256,452.4,399.9,358.7,298.5,263.5,249.2,246.1,243.7,198.2,186.0,185.1,251.7
2022-12-10 22:23:33,1845,19.65,168.0,60.0,,8.0,1845.0,14.3879880905151,10.6528997421265,79.4000015258789,72.0,13.8000001907349,49.4000015258789,6.50419330596924,0.0569841228425502,99.0,83.8181304931641,160.176147460938,225.368560791016,533.0,,416156.0,,231.0,1846.0,,,,10.6528997421265,452.4,399.9,358.7,298.5,263.5,249.2,246.1,243.7,198.2,186.0,185.1,251.7
2022-12-15 01:42:25,3525,25.0,134.0,9.0,,8.0,3333.0,12.7840824127197,7.50302410125732,5.0,5.0,-9.39999961853027,-1.39999997615814,7.56389427185059,0.0,155.0,63.7244148254395,104.88899230957,159.845672607422,566.0,11.0,565856.0,,173.0,3526.0,,,,7.0943489074707,655.4,637.4,407.5,298.5,263.5,249.2,246.1,243.7,198.2,186.0,185.1,251.9
2022-12-17 01:18:03,9758,69.46,137.0,30.0,,8.0,9396.0,14.8320007324219,7.39295244216919,197.0,203.0,-9.19999980926514,19.0,9.8841724395752,0.0086375446990132,141.0,65.7118530273438,112.085350036621,157.050338745117,1467.0,18.0,1466784.0,,164.0,9759.0,,,,7.11869049072266,655.4,637.4,407.5,298.5,263.5,249.2,246.1,243.7,198.2,186.0,185.1,252.0
2022-12-20 01:13:04,6165,42.24,133.0,16.0,,8.0,5582.0,13.2242183685303,7.56708145141602,84.0,92.0,-40.0,-10.8000001907349,32.5202713012695,-0.0023674550466239,121.0,66.3827590942383,107.284805297852,147.369827270508,813.0,21.0,812822.0,,150.0,6166.0,,,,6.85149240493774,655.4,637.4,407.5,298.5,261.9,249.2,246.1,243.7,198.2,186.0,185.1,252.1
2022-12-22 01:47:52,4499,34.82,140.0,16.0,,8.0,4418.0,12.8519535064697,7.88339805603027,14.0,7.0,6.40000009536743,22.7999992370605,5.44488096237183,0.0356026627123355,122.0,64.5891571044922,115.46085357666,159.322479248047,704.0,19.0,703759.0,,171.0,4500.0,,,,7.74146509170532,655.4,637.4,407.5,288.7,253.9,249.2,246.1,243.7,198.2,186.0,185.1,252.2
2022-12-23 22:59:16,8278,59.56,139.0,21.0,,8.0,7822.0,12.3960933685303,7.61445045471191,167.0,186.0,13.8000001907349,41.2000007629395,8.11410617828369,-0.0090664522722363,141.0,71.399787902832,104.121253967285,154.714492797852,1197.0,18.0,1197393.0,,161.0,8279.0,,,,7.19500255584717,655.4,637.4,407.5,288.7,253.9,249.2,246.1,243.7,198.2,186.0,185.1,252.2
2022-12-28 22:38:14,5803,41.64,132.0,8.0,,8.0,5562.0,12.6260013580322,7.48709630966187,79.0,96.0,8.80000019073486,35.7999992370606,7.42567539215088,0.0081645939499139,99.0,64.6693572998047,78.1101608276367,160.284317016602,882.0,14.0,882184.0,,165.0,5804.0,,,,7.17615556716919,655.4,637.4,407.5,288.7,253.9,249.2,246.1,243.7,198.2,186.0,185.1,252.4
2022-12-29 21:46:47,3919,29.02,118.0,9.0,,8.0,3812.0,9.64804649353027,7.61343145370483,7.0,5.0,27.6000003814697,35.2000007629395,5.71960878372192,0.0034456143621355,141.0,67.4939346313477,99.3052291870117,140.157501220703,536.0,16.0,536113.0,,143.0,3920.0,,,,7.40556287765503,655.4,637.4,407.5,288.7,253.9,249.2,246.1,243.7,198.2,186.0,185.1,252.4
2022-12-31 02:28:14,12057,84.74,145.0,40.0,,8.0,11453.0,13.2250003814697,7.39902019500732,180.0,191.0,1.60000002384186,29.7999992370605,9.69697189331055,0.0066083734855055,146.0,67.8001098632813,111.018226623535,153.031311035156,1732.0,22.0,1731832.0,,158.0,12058.0,,,,7.02836322784424,655.4,637.4,407.5,288.7,253.9,249.2,246.1,243.7,189.7,186.0,185.1,252.5
2023-01-03 03:23:59,4007,28.34,132.0,11.0,,8.0,3786.0,11.001953125,7.48538827896118,9.0,11.0,0.600000023841858,8.39999961853027,20.4459247589111,0.0007057244656607,127.0,63.0583343505859,108.967987060547,139.850006103516,551.0,17.0,551384.0,,141.0,4008.0,,,,7.07254314422607,655.4,637.4,407.5,288.7,253.9,249.2,246.1,243.7,189.7,186.0,185.1,252.6
2023-01-05 01:05:12,6118,40.47,172.0,44.0,,8.0,5479.0,11.6457033157349,7.38640642166138,142.0,138.0,3.20000004768372,21.2000007629395,20.183666229248,0.0168025195598602,99.0,68.4033126831055,124.383964538574,139.873718261719,643.0,21.0,643220.0,,184.0,6007.0,,,,6.61492681503296,655.4,637.4,407.5,293.3,275.2,269.9,266.1,243.7,188.2,186.0,185.1,252.7
2023-01-07 01:47:58,3914,28.72,141.0,18.0,,8.0,3726.0,10.1281251907349,7.70953321456909,6.0,9.0,20.7999992370605,30.6000003814697,4.78337144851685,0.0062661655247211,99.0,65.5278778076172,125.318283081055,149.318283081055,572.0,24.0,572002.0,,153.0,3915.0,,,,7.33922338485718,655.4,637.4,407.5,293.3,275.2,269.9,266.1,243.7,188.2,186.0,185.1,252.7
2023-01-09 23:31:29,9552,69.08,128.0,27.0,,8.0,9244.0,13.6299991607666,7.47327756881714,170.0,189.0,162.399993896484,190.800003051758,12.8385152816772,0.0043426039628684,117.0,65.3862686157227,107.831489562988,152.845809936523,1399.0,16.0,1399081.0,,156.0,9553.0,,,,7.23230504989624,655.4,637.4,407.5,293.3,275.2,269.9,266.1,243.7,188.2,186.0,185.1,252.7
2023-01-12 01:12:53,9534,68.55,127.0,27.0,,8.0,8972.0,12.49609375,7.64137315750122,172.0,186.0,-1.79999995231628,25.7999992370605,6.86327123641968,-0.0064178863540291,119.0,65.9717636108398,108.954948425293,150.819442749023,1351.0,19.0,1351472.0,,153.0,9535.0,,,,7.19093751907349,655.4,637.4,407.5,293.3,275.2,269.9,266.1,243.7,188.2,186.0,185.1,252.7
2023-01-23 23:55:49,5807,45.4,127.0,17.0,,8.0,5659.0,11.8835935592651,8.02360916137695,9.0,7.0,15.1999998092651,24.6000003814697,6.44634246826172,0.0083690118044614,126.0,68.1456527709961,110.218063354492,153.079315185547,867.0,20.0,867182.0,,157.0,5808.0,,,,7.81911516189575,655.4,637.4,407.5,293.3,275.2,269.9,266.1,243.7,188.2,186.0,185.1,252.7
2023-01-25 23:23:55,5742,44.77,145.0,18.0,,8.0,5589.0,12.2839841842651,8.01122188568115,10.0,11.0,-1.20000004768372,7.19999980926514,8.56545352935791,0.0008933615172281,144.0,67.952522277832,112.290161132813,158.692932128906,892.0,16.0,891542.0,,170.0,5743.0,,,,7.79775667190552,655.4,637.4,407.5,293.3,275.2,269.9,266.1,231.2,188.2,186.0,185.1,252.7
2023-01-31 00:21:02,7423,61.17,162.0,37.0,,8.0,7306.0,13.3540010452271,8.37278556823731,13.0,4.0,26.7999992370605,40.4000015258789,8.9785099029541,0.0156935676932334,146.0,70.1207809448242,121.19034576416,173.400161743164,1263.0,17.0,1262802.0,,186.0,7424.0,,,,8.24081516265869,655.4,637.4,407.5,293.3,275.2,269.9,266.1,231.2,192.2,186.0,185.1,252.7
2023-02-01 23:51:21,5773,45.17,135.0,19.0,,8.0,5546.0,12.2599611282349,8.1453332901001,15.0,16.0,24.2000007629395,46.4000015258789,28.1319751739502,0.0354185923933982,124.0,62.1085166931152,115.433807373047,164.807403564453,913.0,15.0,912811.0,,170.0,5748.0,,,,7.82505083084106,655.4,637.4,407.5,293.3,275.2,269.9,266.1,231.2,192.2,186.0,185.1,252.7
2023-02-07 00:38:51,7843,60.48,159.0,34.0,,8.0,7553.0,13.3859376907349,8.00775337219238,11.0,8.0,-31.2000007629395,-17.3999996185303,11.1352758407593,0.0122349318116903,142.0,65.2752456665039,115.513221740723,162.683410644531,1236.0,16.0,1236370.0,,182.0,7844.0,,,,7.71166133880615,655.4,637.4,407.5,293.3,275.2,269.9,266.1,231.2,193.7,184.8,174.6,252.7
2023-02-08 22:02:55,6009,44.94,138.0,17.0,,8.0,5688.0,12.265998840332,7.90128564834595,10.0,3.0,18.3999996185303,29.0,13.6049690246582,0.0053401547484099,118.0,62.5705642700195,109.89803314209,153.832534790039,872.0,16.0,871651.0,,160.0,6010.0,,,,7.47919988632202,655.4,637.4,407.5,293.3,275.2,269.9,266.1,231.2,193.7,184.8,174.6,252.7
2023-02-11 22:21:28,2008,19.11,171.0,60.0,,8.0,1888.0,16.7900390625,10.1255083084106,100.599998474121,632.0,-500.0,42.0,5.26110887527466,-2.76613020896912,99.0,87.1668472290039,157.886947631836,224.831741333008,784.0,,427905.0,,230.0,2009.0,,,,9.52039813995361,655.4,637.4,407.5,293.3,275.2,269.9,266.1,237.4,193.7,184.8,174.6,252.7
2023-02-11 23:47:03,2552,17.08,160.0,23.0,,8.0,2472.0,10.5979976654053,6.9117317199707,30.0,48.0,-2.40000009536743,15.1999998092651,11.6020851135254,-0.0749160125851631,84.0,63.2874336242676,123.518882751465,114.178985595703,236.0,16.0,236291.0,,120.0,2553.0,,,,6.69506311416626,655.4,637.4,407.5,293.3,275.2,269.9,266.1,237.4,193.7,184.8,174.6,252.7
2023-02-17 23:33:27,16802,123.14,157.0,64.0,,8.0,15842.0,15.9421873092651,7.77334117889404,463.0,489.0,-13.1999998092651,90.1999969482422,13.7793121337891,-0.0064963921904563,154.0,72.0545043945313,115.573997497559,156.916870117188,2503.0,18.0,2503011.0,,163.0,16784.0,,,,7.3292031288147,591.0,508.4,333.6,293.3,275.2,269.9,266.1,237.4,193.7,184.8,174.6,252.7
2023-02-20 22:46:45,3774,24.28,141.0,7.0,,8.0,3445.0,10.7638673782349,7.04850482940674,6.0,9.0,6.40000009536743,16.7999992370605,6.6292610168457,-0.0329460762441158,126.0,61.9464874267578,88.4411087036133,125.458602905273,454.0,14.0,453926.0,,128.0,3754.0,,,,6.43404865264893,591.0,508.4,333.6,293.3,275.2,269.9,266.1,237.4,193.7,184.8,174.6,252.7
2023-02-22 23:05:25,6146,46.38,151.0,28.0,,8.0,5898.0,13.1078128814697,7.86463689804077,134.0,147.0,70.0,98.5999984741211,7.83469104766846,-0.0056051812134683,143.0,74.1140747070313,119.794296264648,160.180282592773,941.0,21.0,941152.0,,171.0,6147.0,,,,7.54728746414185,591.0,508.4,333.6,293.3,275.2,269.9,266.1,237.4,193.7,184.8,174.6,252.7
2023-02-24 21:52:39,8334,59.8,131.0,23.0,,8.0,7963.0,13.568359375,7.51012945175171,157.0,177.0,40.0,74.5999984741211,8.88228034973145,-0.0063541778363287,148.0,71.4516296386719,107.291610717773,147.834320068359,1157.0,20.0,1156729.0,,153.0,8335.0,,,,7.17580509185791,591.0,508.4,333.6,293.3,275.2,269.9,266.1,237.4,193.7,184.8,174.6,252.7
2023-03-04 00:06:42,10222,67.41,141.0,31.0,,8.0,9404.0,12.9261722564697,7.16906452178955,175.0,179.0,-20.3999996185303,20.3999996185303,7.53495407104492,0.0302590336650609,170.0,69.6232223510742,112.474517822266,137.016189575195,1266.0,22.0,1266439.0,,144.0,10147.0,,,,6.59537124633789,591.0,508.4,333.6,293.3,275.2,269.9,266.1,237.4,193.7,184.8,174.6,252.7
2023-03-04 22:55:41,1986,20.48,177.0,70.0,,8.0,1986.0,13.8738279342651,10.3121652603149,47.4000015258789,22.0,106.199996948242,122.199996948242,7.0368332862854,0.0390625782310962,99.0,88.4148483276367,160.966751098633,214.478088378906,574.0,,426119.0,,225.0,1987.0,,,,10.3121652603149,591.0,508.4,333.6,293.3,275.2,269.9,266.1,237.4,193.7,184.8,174.6,252.7
2023-03-06 03:04:29,3469,25.05,150.0,11.0,,8.0,3364.0,16.7639980316162,7.44893598556519,8.0,9.0,21.0,29.0,28.9880104064941,0.0063851317390799,109.0,69.8042144775391,107.476928710938,154.119232177734,520.0,20.0,519774.0,,170.0,3470.0,,,,7.22347116470337,501.4,443.8,333.6,291.0,253.3,247.1,240.6,237.4,193.7,184.8,174.6,252.7
2023-03-11 00:00:57,14351,107.22,150.0,49.0,,8.0,13685.0,13.921875,7.83487749099731,170.0,188.0,-8.39999961853027,23.0,12.3671474456787,0.0070882104337215,130.0,71.2840423583984,115.897773742676,154.654815673828,2114.0,18.0,2113952.0,,160.0,14352.0,,,,7.47127723693848,536.8,443.8,333.6,291.0,253.3,247.1,240.6,237.4,193.7,184.8,174.6,252.7
2023-05-04 04:18:44,7496,55.62,137.0,24.0,,8.0,7191.0,16.8559989929199,7.73491191864014,6.0,4.0,36.5999984741211,44.7999992370606,5.62845659255982,-0.0003595729358494,119.0,64.935791015625,114.339042663574,151.415649414063,1090.0,12.0,1089758.0,,152.0,7497.0,,,,7.42019081115723,536.8,417.6,291.5,260.2,215.3,201.9,188.0,181.7,169.4,167.0,166.9,252.7
2023-11-18 00:01:54,22391,150.03,142.0,68.0,,8.0,21208.0,16.9046878814697,7.07437801361084,567.370666503906,568.470642089844,4.80000019073486,103.900001525879,11.9414901733398,-0.0007331700762733,142.0,62.8375358581543,111.200958251953,132.950958251953,3895.0,17.0,,,138.0,22392.0,,,,6.70061206817627,361.6,333.8,284.2,272.7,212.1,197.2,178.5,164.5,151.0,146.1,145.4,252.7
