timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,ascent,grade,calories,enhanced_speed,speed,heart_rate,temperature,cadence,power,left_right_balance,gps_accuracy,descriptor,product_name,serial_number,sessionID
2020-09-19 23:56:25+00:00,-38.02469543,145.3546552,14.08435,113.4,113.4,322,4.31,488,17.5824,17.5824,171,18,89,,,6,,,,
2020-09-24 01:57:12+00:00,-38.02920456,145.3804648,30.71738,61,61,629,-3.58,1031,34.2288,34.2288,137,12,82,,,6,,,,
2020-10-17 04:45:22+00:00,-38.02391457,145.3458308,43.05268,87,87,879,-3.18,1370,37.9368,37.9368,148,17,65,,,6,,,,
2020-10-17 04:45:23+00:00,-38.02398859,145.345904,43.06295,86.6,86.6,879,-3.12,1370,37.656,37.656,148,17,43,,,6,,,,
2020-10-17 22:34:52+00:00,-38.03216203,145.3551936,21.28824,101,101,330,2.22,608,13.7088,13.7088,152,11,92,,,6,,,,
2020-11-13 22:21:31+00:00,-38.05935703,145.4688142,49.12163,58.6,58.6,535,0,1190,35.748,35.748,141,13,103,,,6,,,,
2020-11-13 22:21:32+00:00,-38.05937489,145.4688936,49.1302,58.6,58.6,535,0,1190,36.0864,36.0864,141,13,98,,,6,,,,
2020-11-27 23:19:02+00:00,-38.02349548,145.3458557,69.70844,97.4,97.4,641,7.7,680,13.4316,13.4316,99,19,80,,,6,,,,
2020-12-04 23:14:25+00:00,-38.05436276,145.3726761,64.00046,74.6,74.6,551,0,180,31.1688,31.1688,97,24,96,,,6,,,,
2020-12-08 19:21:35+00:00,-38.00615617,145.3651946,26.53516,134.2,134.2,374,2.2,25,16.1208,16.1208,54,10,81,,,6,,,,
2020-12-22 23:58:15+00:00,-38.04417799,145.4641315,18.17465,59.6,59.6,216,0,,27.108,27.108,,13,1,,,7,,,,
2021-01-08 20:13:19+00:00,-38.02465109,145.345028,0.22471,126.4,126.4,0,0,0,43.2036,43.2036,,18,0,,,7,,,,
2021-01-08 20:13:20+00:00,-38.02459342,145.3451275,0.23619,125.8,125.8,0,0,0,44.0064,44.0064,,18,0,,,6,,,,
2021-01-08 23:11:31+00:00,-38.04242274,145.3645649,66.09154,77.2,77.2,541,0,461,27.1152,27.1152,,29,64,,,6,,,,
2021-01-11 19:42:06+00:00,-38.02545357,145.3436071,0.09271,,,,,,27.36,27.36,,20,0,,,6,,,,
2021-01-11 19:42:09+00:00,-38.02524981,145.3438269,0.11756,,,,,,32.2992,32.2992,,20,0,,,8,,,,
2021-01-11 19:42:10+00:00,-38.02518192,145.3439002,0.12854,,,,,,32.2596,32.2596,,20,0,,,9,,,,
2021-01-18 20:54:09+00:00,-38.00388367,145.4105558,21.52067,226.8,226.8,452,5.48,,15.0552,15.0552,,10,79,,,6,,,,
2021-01-22 19:56:07+00:00,-37.99840769,145.3191346,23.19654,63.4,63.4,381,2.76,,26.7444,26.7444,,13,95,,,6,,,,
2021-01-29 19:03:09+00:00,-38.02475511,145.3446118,0.17842,,,,,,33.7464,33.7464,,16,0,,,6,,,,
2021-01-29 20:01:37+00:00,-38.00840613,145.3221623,24.37482,89.2,89.2,375,0.53,,41.8932,41.8932,,14,93,,,6,,,,
2021-01-30 21:36:11+00:00,-38.00697911,145.4154711,38.59521,197.4,197.4,696,0,,22.7988,22.7988,,16,75,,,6,,,,
2021-02-02 19:28:12+00:00,-38.02745509,145.3483876,29.64183,79,79,407,-3.05,,35.694,35.694,,8,0,,,6,,,,
2021-02-02 19:28:18+00:00,-38.0276985,145.3478419,29.6886,77.6,77.6,407,-2.93,,21.9924,21.9924,,8,0,,,6,,,,
2021-02-03 19:10:24+00:00,-38.0592163,145.4676183,24.0848,60.4,60.4,98,0,,31.374,31.374,,8,94,,,6,,,,
2021-02-05 21:57:57+00:00,-38.06629146,145.3906255,64.15704,60.4,60.4,847,0,,32.6376,32.6376,,18,82,,,7,,,,
2021-02-12 22:32:35+00:00,-38.04411496,145.3550099,23.67391,56.2,56.2,361,2.41,,21.8772,21.8772,,18,92,,,6,,,,
2021-02-13 22:19:40+00:00,-38.03161788,145.3934887,18.97916,152.8,152.8,517,8.39,,14.2092,14.2092,,15,76,,,8,,,,
2021-02-13 22:19:42+00:00,-38.03163003,145.3935241,18.98654,153.6,153.6,518,9.61,,12.3444,12.3444,,15,64,,,6,,,,
2021-02-15 20:12:22+00:00,-38.03087457,145.3922261,17.02865,135.2,135.2,431,-10.3,,51.1848,51.1848,,13,53,,,10,,,,
2021-02-15 20:12:23+00:00,-38.03074742,145.3920357,17.04255,134,134,431,-9.87,,50.8464,50.8464,,13,44,,,7,,,,
2021-02-19 21:57:08+00:00,-38.12574363,145.3152642,0.09285,,,,,,26.478,26.478,,21,90,,,6,,,,
2021-02-23 19:05:36+00:00,-38.04295549,145.3910008,17.72193,124,124,158,8.83,,13.356,13.356,,7,81,,,6,,,,
2021-02-23 19:05:37+00:00,-38.04293387,145.3910501,17.72462,124.4,124.4,158,8.88,,13.0536,13.0536,,7,77,,,7,,,,
2021-02-24 19:25:47+00:00,-38.02931193,145.3911563,16.65458,127.4,127.4,446,-7.5,,43.29,43.29,,7,0,,,7,,,,
2021-02-27 01:26:06+00:00,-38.02844918,145.3561745,45.9756,105.2,105.2,358,-2.76,,36.3456,36.3456,,15,86,,,6,,,,
2021-03-02 19:23:33+00:00,-38.00863604,145.361876,26.29695,145.6,145.6,350,4.22,,19.0332,19.0332,,10,96,,,6,,,,
2021-03-02 19:23:38+00:00,-38.00848416,145.3618317,26.32311,147.4,147.4,352,5.63,,18.1152,18.1152,,10,94,,,9,,,,
2021-03-05 21:07:40+00:00,-37.98762789,145.4393421,19.26133,224,224,352,-4.51,,29.0664,29.0664,,10,17,,,6,,,,
2021-03-17 19:14:43+00:00,-38.04655636,145.4671456,25.84194,74.4,74.4,109,0.69,,32.5656,32.5656,,9,96,,,6,,,,
2021-03-20 01:01:06+00:00,-36.70007402,146.8531172,5.5551,320.4,320.4,100,-1.83,,34.5456,34.5456,,19,97,,,6,,,,
2021-03-27 00:40:26+00:00,-37.91024616,145.2182312,6.87487,72.2,72.2,50,2.18,,34.3224,34.3224,,14,97,,,6,,,,
2021-03-28 05:26:05+00:00,-38.01967677,145.3535193,24.76958,106,106,495,-3.44,,40.7016,40.7016,,20,96,,,6,,,,
2021-04-13 02:30:33+00:00,-37.86990515,145.3785966,32.94525,513,513,783,7.28,,11.79,11.79,,12,75,,,7,,,,
2021-04-13 03:30:33+00:00,-37.97083684,145.3976988,59.97298,180.2,180.2,1146,0,,27.9576,27.9576,,17,92,,,6,,,,
2021-04-30 21:55:48+00:00,-38.03430771,145.4285732,24.9158,88.4,88.4,235,-1.63,729,29.2104,29.2104,169,7,93,,,6,,,,
2021-04-30 21:55:49+00:00,-38.03426983,145.4286915,24.92211,88.4,88.4,235,-1.26,729,28.8612,28.8612,169,7,91,,,7,,,,
2021-05-08 21:50:44+00:00,-38.12593994,145.315646,29.9674,55.6,55.6,61,0,812,25.0056,25.0056,158,9,86,,,6,,,,
2021-05-23 04:34:03+00:00,-37.21722689,145.0833851,20.97277,278.2,278.2,484,-2.95,690,36.234,36.234,179,16,90,,,6,,,,
2021-06-06 00:52:28+00:00,-38.06792761,145.401024,9.36531,82.4,82.4,55,-0.5,260,36.468,36.468,157,13,95,,,6,,,,
2021-06-13 01:37:20+00:00,-37.93046021,145.3841867,20.15119,201.6,201.6,357,1.06,598,23.0004,23.0004,140,11,102,,,7,,,,
2021-06-19 00:09:15+00:00,-38.07729531,145.4426905,60.70947,41.6,41.6,540,0,1252,41.6376,41.6376,134,9,101,,,6,,,,
2021-07-02 23:11:56+00:00,-38.06779359,145.3998574,7.1975,47.4,47.4,8,0,13,36.342,36.342,,6,95,,,6,,,,
2021-07-07 00:29:29+00:00,-38.02614265,145.3433445,0.03377,,,,,1,11.5344,11.5344,129,8,0,,,6,,,,
2021-07-07 00:29:31+00:00,-38.02617358,145.3432808,0.04089,,,,,1,10.4472,10.4472,129,8,47,,,6,,,,
2021-07-07 01:28:36+00:00,-37.95478424,145.3839896,15.53827,160.8,160.8,293,1.87,489,18.2232,18.2232,144,8,92,,,6,,,,
2021-07-07 02:28:39+00:00,-37.9158798,145.4490994,37.82495,274.8,274.8,817,2.68,893,17.2584,17.2584,155,8,97,,,7,,,,
2021-08-01 01:40:30+00:00,-38.02461522,145.3424833,0.04547,,,,,0,9.6192,9.6192,139,15,58,,,6,,,,
2021-08-01 01:40:33+00:00,-38.02451195,145.3423179,0.06965,,,,,1,9.8964,9.8964,139,15,56,,,8,,,,
2021-08-01 01:40:35+00:00,-38.02419855,145.3421502,0.10854,,,,,1,14.2344,14.2344,139,15,55,,,8,,,,
2021-08-01 01:40:50+00:00,-38.0244029,145.3423913,0.25592,,,,,4,14.058,14.058,139,15,53,,,6,,,,
2021-08-08 01:03:42+00:00,-38.00499997,145.4831124,19.69728,96.2,96.2,326,0,24,22.4676,22.4676,,11,95,,,7,,,,
2021-09-12 00:02:59+00:00,-38.02607216,145.343086,0,,,,,4,0,0,127,14,24,,,6,,,,
2021-09-12 01:01:31+00:00,-38.02085593,145.4335694,19.56128,190.2,190.2,238,0,675,17.8776,17.8776,151,16,71,,,6,,,,
2021-10-08 21:13:35+00:00,-38.01519832,145.4292356,18.37855,175,175,238,3.52,717,4.0032,4.0032,161,13,76,,,8,,,,
2021-10-17 00:58:35+00:00,-38.05150327,145.4692619,19.57402,66,66,141,0,593,33.7284,33.7284,155,14,99,,,6,,,,
2021-10-23 20:02:54+00:00,-37.94504313,145.4630533,21.30951,278,278,394,3.39,772,31.2552,31.2552,176,6,98,,,6,,,,
2021-10-30 23:43:08+00:00,-36.46032494,146.2251854,0,,,,,6,0,0,129,29,61,,,9,,,,
2021-11-06 00:21:41+00:00,-36.46004582,146.1940377,14.12505,205.6,205.6,178,0,478,31.9752,31.9752,192,27,97,,,6,,,,
2021-12-03 19:01:30+00:00,-38.02612756,145.3434473,0,,,,,0,0,0,125,16,,,,7,,,,
2021-12-03 19:59:49+00:00,-38.03094196,145.4961548,25.04558,154.2,154.2,185,6.45,602,11.7324,11.7324,173,11,79,,,6,,,,
2021-12-04 20:05:26+00:00,-38.02652738,145.3431397,0,111.2,111.2,0,0,71,0,0,129,15,96,,,8,,,,
2021-12-07 05:11:59+00:00,-38.02641188,145.3431673,0,,,,,42,0,0,123,18,87,,,7,,,,
2021-12-07 05:12:03+00:00,-38.02643484,145.343157,0,,,,,43,0,0,121,18,89,,,6,,,,
2021-12-07 05:12:05+00:00,-38.02644624,145.343152,0,,,,,43,0,0,122,18,91,,,6,,,,
2021-12-07 05:12:07+00:00,-38.02645773,145.3431469,0,,,,,44,0,0,124,18,90,,,6,,,,
2021-12-07 05:12:08+00:00,-38.02646343,145.3431444,0,,,,,44,0,0,126,18,90,,,6,,,,
2021-12-07 05:12:33+00:00,-38.02647399,145.3431397,0,,,,,47,0,0,123,18,89,,,6,,,,
2021-12-07 05:12:38+00:00,-38.02647399,145.3431397,0,,,,,48,0,0,124,18,88,,,6,,,,
2021-12-07 05:12:52+00:00,-38.02656552,145.3430938,0,,,,,50,0,0,122,18,88,,,6,,,,
2021-12-07 05:12:56+00:00,-38.02656552,145.3430938,0,,,,,51,0,0,124,18,88,,,6,,,,
2021-12-07 05:13:05+00:00,-38.02656552,145.3430938,0,,,,,52,0,0,123,18,89,,,8,,,,
2021-12-07 05:13:10+00:00,-38.02657273,145.3430795,0,,,,,53,0,0,124,18,90,,,8,,,,
2021-12-07 05:13:14+00:00,-38.02663039,145.3430023,0,,,,,53,0,0,122,18,89,,,7,,,,
2021-12-07 05:13:15+00:00,-38.02663039,145.3430023,0,,,,,53,0,0,122,18,88,,,7,,,,
2021-12-10 19:37:28+00:00,-36.10705605,144.7339276,0.00082,,,,,3,13.4388,13.4388,108,12,51,,,11,,,,
2021-12-10 19:37:32+00:00,-36.10694457,144.7339279,0.01377,,,,,4,14.7276,14.7276,112,12,68,,,10,,,,
2021-12-10 19:37:44+00:00,-36.10670066,144.7344783,0.07107,,,,,5,18.3816,18.3816,125,12,89,,,10,,,,
2021-12-10 20:36:26+00:00,-36.25760819,144.7772205,24.25216,120.2,120.2,3,0,595,31.6116,31.6116,139,12,89,,,8,,,,
2021-12-10 20:36:30+00:00,-36.25802192,144.7773591,24.28611,120.2,120.2,3,0,596,32.3244,32.3244,140,12,95,,,8,,,,
2021-12-10 20:36:33+00:00,-36.2582893,144.7772196,24.34101,120.4,120.4,3,0,597,31.3056,31.3056,143,12,92,,,7,,,,
2021-12-10 20:36:34+00:00,-36.25832551,144.7772927,24.35169,120.4,120.4,3,0,597,31.0968,31.0968,145,12,83,,,7,,,,
2021-12-10 20:36:38+00:00,-36.25873606,144.7772405,24.39985,120.4,120.4,3,0,598,29.8584,29.8584,145,12,82,,,6,,,,
2021-12-16 00:24:35+00:00,-38.02804828,145.4354191,20.87874,184,184,248,-5.12,716,39.4776,39.4776,118,22,63,,,6,,,,
2021-12-16 00:24:37+00:00,-38.02829303,145.4354399,20.90582,183.2,183.2,248,-5.06,716,39.6432,39.6432,123,22,25,,,6,,,,
2021-12-17 07:32:45+00:00,-37.7638931,145.0258026,0,,,,,2,0,0,119,30,,,,5,,,,
2021-12-17 07:32:53+00:00,-37.76392747,145.02565,0,,,,,3,0,0,120,30,,,,5,,,,
2021-12-17 07:33:09+00:00,-37.76409527,145.0254516,0,,,,,5,0,0,133,30,,,,5,,,,
2021-12-17 07:33:17+00:00,-37.76392755,145.0253298,0,,,,,7,0,0,123,30,,,,5,,,,
2021-12-17 07:33:20+00:00,-37.76390836,145.0252534,0,,,,,7,0,0,122,30,,,,5,,,,
2021-12-17 07:33:25+00:00,-37.76393887,145.0252228,0,,,,,8,0,0,112,30,,,,4,,,,
2021-12-17 07:33:33+00:00,-37.76395814,145.0253596,0,,,,,9,0,0,118,30,,,,5,,,,
2021-12-17 07:33:39+00:00,-37.76398078,145.0253908,0,,,,,10,0,0,110,30,,,,5,,,,
2021-12-17 07:33:47+00:00,-37.76391615,145.0256345,0,,,,,11,0,0,114,30,,,,5,,,,
2021-12-17 07:33:57+00:00,-37.76353109,145.0260768,0,,,,,12,0,0,113,30,,,,5,,,,
2021-12-17 07:33:58+00:00,-37.76350795,145.0260773,0.0024,,,,,12,8.136,8.136,110,30,,,,5,,,,
2021-12-17 07:33:59+00:00,-37.76350024,145.0260468,0.005,,,,,12,7.452,7.452,107,30,,,,5,,,,
2021-12-17 07:34:04+00:00,-37.76351156,145.0258484,0.02458,,,,,13,3.8592,3.8592,97,30,,,,5,,,,
2021-12-17 07:34:06+00:00,-37.76355741,145.0258178,0.03057,,,,,13,3.0132,3.0132,95,30,,,,5,,,,
2021-12-17 07:34:10+00:00,-37.76360326,145.0256957,0.0363,,,,,13,0,0,94,30,,,,5,,,,
2021-12-17 07:34:11+00:00,-37.76361851,145.0256652,0.0363,,,,,13,0,0,95,30,,,,5,,,,
2021-12-17 07:35:23+00:00,-37.76412142,145.0246576,0.04456,,,,,14,9.6876,9.6876,135,30,,,,5,,,,
2021-12-17 07:35:34+00:00,-37.76405789,145.0246735,0.06167,,,,,16,13.7916,13.7916,145,30,,,,5,,,,
2021-12-17 07:35:41+00:00,-37.76384742,145.0244904,0.09246,,,,,18,13.41,13.41,144,30,,,,5,,,,
2021-12-17 07:35:47+00:00,-37.76375195,145.0242312,0.11843,,,,,19,11.5632,11.5632,143,30,,,,5,,,,
2021-12-17 07:36:00+00:00,-37.76419795,145.0240483,0.17435,,,,,22,5.04,5.04,143,30,,,,5,,,,
2021-12-17 07:36:14+00:00,-37.76388187,145.0236212,0.23177,336.6,336.6,0,0,24,15.75,15.75,141,30,,,,5,,,,
2021-12-17 07:36:16+00:00,-37.76386293,145.02353,0.24033,336.8,336.8,0,0,25,14.4792,14.4792,141,30,,,,5,,,,
2021-12-17 07:36:18+00:00,-37.76383216,145.0235291,0.24361,337.2,337.2,0,0.97,25,9.2088,9.2088,143,30,,,,5,,,,
2021-12-17 07:36:19+00:00,-37.76383208,145.0235139,0.24451,337.4,337.4,0,1.69,25,8.8848,8.8848,144,30,,,,5,,,,
2021-12-17 07:36:25+00:00,-37.76402604,145.0235291,0.26613,338.2,338.2,1,5.36,27,16.4808,16.4808,149,30,,,,5,,,,
2021-12-17 07:36:35+00:00,-37.76415646,145.0237425,0.29743,336.6,336.6,2,-6.14,29,10.5516,10.5516,146,30,,,,5,,,,
2021-12-17 07:36:38+00:00,-37.76405739,145.0238188,0.31015,336.6,336.6,2,-5.1,29,15.9192,15.9192,141,30,,,,5,,,,
2021-12-17 07:36:39+00:00,-37.76402671,145.0238342,0.31401,336.6,336.6,2,-3.72,30,17.82,17.82,140,30,,,,5,,,,
2021-12-17 07:36:46+00:00,-37.76384373,145.0236976,0.33979,336.2,336.2,2,-0.62,31,15.3324,15.3324,137,30,,,,5,,,,
2021-12-17 07:37:06+00:00,-37.76421756,145.0238489,0.42404,336.6,336.6,2,0,35,12.6036,12.6036,144,30,,,,5,,,,
2021-12-17 07:37:09+00:00,-37.76411455,145.0239715,0.43986,337,337,2,2.06,35,17.2188,17.2188,149,30,,,,5,,,,
2021-12-17 07:37:13+00:00,-37.76399259,145.0240021,0.45363,337.4,337.4,3,2.21,36,13.6476,13.6476,148,30,,,,5,,,,
2021-12-17 07:37:19+00:00,-37.76390861,145.0238046,0.47315,337,337,3,-0.55,37,15.3612,15.3612,143,30,,,,5,,,,
2021-12-17 07:37:27+00:00,-37.76410231,145.0236966,0.50602,337.8,337.8,3,1.76,39,17.8128,17.8128,142,30,,,,5,,,,
2021-12-17 07:37:30+00:00,-37.76420583,145.0237579,0.51883,337.6,337.6,3,1.44,40,13.9104,13.9104,139,30,,,,5,,,,
2021-12-17 07:37:35+00:00,-37.7642899,145.0239251,0.53763,337,337,3,-1.35,41,9.1836,9.1836,146,30,,,,5,,,,
2021-12-17 07:37:38+00:00,-37.76424807,145.0240777,0.55125,336.6,336.6,3,-3.6,41,11.4804,11.4804,145,30,,,,5,,,,
2021-12-17 07:37:47+00:00,-37.76394666,145.0240328,0.59026,336.4,336.4,3,0,43,17.0172,17.0172,144,30,,,,5,,,,
2021-12-17 07:37:50+00:00,-37.76390844,145.023926,0.60015,336.4,336.4,3,0,44,15.7356,15.7356,145,30,,,,5,,,,
2021-12-17 07:37:56+00:00,-37.76401506,145.0238494,0.62095,336.4,336.4,4,0.03,45,17.37,17.37,144,30,,,,5,,,,
2021-12-17 07:37:57+00:00,-37.76404842,145.0238643,0.62493,336.4,336.4,4,0.21,45,15.066,15.066,145,30,,,,5,,,,
2021-12-17 07:38:04+00:00,-37.76419066,145.0239716,0.64391,336.4,336.4,4,-0.27,45,9.8136,9.8136,None,30,,,,6,,,,
2021-12-17 07:38:09+00:00,-37.764149,145.0240324,0.65294,336.4,336.4,4,-0.12,45,8.8596,8.8596,None,30,,,,6,,,,
2021-12-17 07:38:13+00:00,-37.76403442,145.0240173,0.66615,336.4,336.4,4,0.8,45,15.8616,15.8616,None,30,,,,6,,,,
2021-12-17 07:38:18+00:00,-37.76392747,145.0238043,0.68885,336.4,336.4,4,0,45,13.6332,13.6332,None,30,,,,5,,,,
2021-12-17 07:38:21+00:00,-37.76387793,145.0237427,0.69763,336.4,336.4,4,-0.42,45,11.3832,11.3832,None,30,,,,5,,,,
2021-12-17 07:38:26+00:00,-37.76398455,145.0235902,0.71784,336.4,336.4,4,0.03,45,15.4656,15.4656,None,30,,,,5,,,,
2021-12-17 07:38:40+00:00,-37.76424799,145.0238799,0.77369,336.8,336.8,4,0.77,45,14.922,14.922,None,30,,,,5,,,,
2021-12-17 07:38:44+00:00,-37.76410315,145.0239259,0.79143,336.8,336.8,4,0.53,45,16.6248,16.6248,None,30,,,,5,,,,
2021-12-17 07:38:47+00:00,-37.76400408,145.0238651,0.80356,336.8,336.8,4,0.11,45,15.9516,15.9516,None,30,,,,5,,,,
2021-12-17 07:39:00+00:00,-37.76417096,145.0235293,0.85697,336.8,336.8,4,0,45,11.7396,11.7396,None,30,,,,5,,,,
2021-12-17 07:39:25+00:00,-37.76403392,145.023178,0.95197,336.6,336.6,4,0,45,16.704,16.704,None,30,,,,5,,,,
2021-12-17 07:39:30+00:00,-37.76422092,145.0232392,0.97367,336.6,336.6,4,0,45,12.8556,12.8556,None,30,,,,5,,,,
2021-12-17 07:39:36+00:00,-37.76427465,145.0234374,0.99792,336.6,336.6,4,0,45,2.7936,2.7936,None,30,,,,5,,,,
2021-12-17 07:39:45+00:00,-37.76400768,145.0235748,1.03489,336.8,336.8,4,0,45,15.8292,15.8292,None,30,,,,5,,,,
2021-12-17 07:39:48+00:00,-37.76396954,145.0234837,1.04397,336.8,336.8,4,0,45,12.9024,12.9024,None,30,,,,5,,,,
2021-12-17 07:39:57+00:00,-37.76413651,145.0233762,1.07237,337.8,337.8,5,3.3,45,17.4168,17.4168,None,30,,,,5,,,,
2021-12-17 07:39:58+00:00,-37.76417901,145.0233916,1.0772,338,338,5,3.22,45,17.1792,17.1792,None,30,,,,5,,,,
2021-12-17 07:40:00+00:00,-37.76426149,145.0234216,1.0866,337.8,337.8,5,2.31,45,14.67,14.67,None,30,,,,5,,,,
2021-12-17 07:40:03+00:00,-37.76435419,145.023513,1.10121,337.4,337.4,5,-0.05,45,15.246,15.246,None,30,,,,5,,,,
2021-12-17 07:40:06+00:00,-37.7643738,145.023666,1.11431,336.8,336.8,5,-2.35,45,15.732,15.732,None,30,,,,5,,,,
2021-12-17 07:40:08+00:00,-37.76433592,145.0237576,1.12481,336.6,336.6,5,-3.1,45,16.272,16.272,None,30,,,,5,,,,
2021-12-17 07:40:09+00:00,-37.76430935,145.023803,1.12929,336.6,336.6,5,-3.05,45,17.3772,17.3772,None,30,,,,5,,,,
2021-12-17 07:40:13+00:00,-37.76417213,145.0238798,1.14626,336.4,336.4,5,-1.57,45,16.5204,16.5204,None,30,,,,5,,,,
2021-12-17 07:40:14+00:00,-37.76414498,145.02388,1.14909,336.4,336.4,5,-1.26,45,15.678,15.678,None,30,,,,5,,,,
2021-12-17 07:40:24+00:00,-37.76395395,145.0237733,1.18008,336.4,336.4,5,0,45,10.6596,10.6596,None,30,,,,5,,,,
2021-12-17 07:40:47+00:00,-37.76395781,145.023789,1.25953,336.6,336.6,5,0,45,16.2108,16.2108,None,30,,,,5,,,,
2021-12-17 07:41:07+00:00,-37.76426442,145.0236348,1.33186,336.6,336.6,6,0,46,9.0504,9.0504,145,30,,,,5,,,,
2021-12-17 07:41:15+00:00,-37.76403853,145.0235149,1.36309,336.6,336.6,6,0,48,17.2656,17.2656,148,30,,,,5,,,,
2021-12-17 07:41:23+00:00,-37.7640682,145.0232851,1.39125,336.6,336.6,6,0,49,14.6052,14.6052,147,30,,,,5,,,,
2021-12-17 07:41:27+00:00,-37.7641485,145.0235123,1.4154,336.6,336.6,6,0,50,13.6656,13.6656,145,30,,,,5,,,,
2021-12-17 07:41:44+00:00,-37.76396636,145.0240033,1.48177,336.6,336.6,6,0,54,13.6188,13.6188,145,30,,,,5,,,,
2021-12-17 07:41:49+00:00,-37.76394633,145.0237131,1.5075,336.6,336.6,6,0,55,13.9248,13.9248,141,30,,,,5,,,,
2021-12-17 07:41:53+00:00,-37.76404909,145.023636,1.52136,336.6,336.6,6,0,55,15.876,15.876,142,30,,,,5,,,,
